pareto_p,yield_thresh,n_rounds,k_escape,survey,recall,corpus_size,n_rounds_run,recall_r1,recall_r2,recall_r3
80,0.1,2,20,S1_MIT,0.8917525773195877,196435,2,0.8487972508591065,0.8917525773195877,
80,0.1,2,20,S2_UCG,0.9837962962962963,174824,2,0.9768518518518519,0.9837962962962963,
80,0.1,2,20,S3_TOPO,0.9689922480620154,150241,2,0.9431524547803618,0.9689922480620154,
80,0.1,2,50,S1_MIT,0.9226804123711341,223325,2,0.8487972508591065,0.9226804123711341,
80,0.1,2,50,S2_UCG,0.9837962962962963,226588,2,0.9768518518518519,0.9837962962962963,
80,0.1,2,50,S3_TOPO,0.9767441860465116,175451,2,0.9431524547803618,0.9767441860465116,
80,0.1,3,5,S1_MIT,0.8934707903780069,168612,3,0.8487972508591065,0.8694158075601375,0.8934707903780069
80,0.1,3,5,S2_UCG,0.9814814814814815,151720,3,0.9768518518518519,0.9814814814814815,0.9814814814814815
80,0.1,3,5,S3_TOPO,0.9560723514211886,134542,3,0.9431524547803618,0.9534883720930233,0.9560723514211886
80,0.1,3,10,S1_MIT,0.9243986254295533,189167,3,0.8487972508591065,0.8883161512027491,0.9243986254295533
80,0.1,3,10,S2_UCG,0.9814814814814815,174122,3,0.9768518518518519,0.9814814814814815,0.9814814814814815
80,0.1,3,10,S3_TOPO,0.9638242894056848,148972,3,0.9431524547803618,0.9638242894056848,0.9638242894056848
80,0.1,3,20,S1_MIT,0.9450171821305842,219440,3,0.8487972508591065,0.8917525773195877,0.9450171821305842
80,0.1,3,20,S2_UCG,0.9861111111111112,203385,3,0.9768518518518519,0.9837962962962963,0.9861111111111112
80,0.1,3,20,S3_TOPO,0.9689922480620154,177592,3,0.9431524547803618,0.9689922480620154,0.9689922480620154
80,0.1,3,50,S1_MIT,0.9707903780068728,247962,3,0.8487972508591065,0.9226804123711341,0.9707903780068728
80,0.1,3,50,S2_UCG,0.9837962962962963,248718,3,0.9768518518518519,0.9837962962962963,0.9837962962962963
80,0.1,3,50,S3_TOPO,0.979328165374677,209467,3,0.9431524547803618,0.9767441860465116,0.979328165374677
80,0.2,1,5,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.2,1,5,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.2,1,5,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.2,1,10,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.2,1,10,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.2,1,10,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.2,1,20,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.2,1,20,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.2,1,20,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.2,1,50,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.2,1,50,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.2,1,50,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.2,2,5,S1_MIT,0.8694158075601375,159126,2,0.8487972508591065,0.8694158075601375,
80,0.2,2,5,S2_UCG,0.9814814814814815,134777,2,0.9768518518518519,0.9814814814814815,
80,0.2,2,5,S3_TOPO,0.9534883720930233,120654,2,0.9431524547803618,0.9534883720930233,
80,0.2,2,10,S1_MIT,0.8883161512027491,170336,2,0.8487972508591065,0.8883161512027491,
80,0.2,2,10,S2_UCG,0.9814814814814815,146109,2,0.9768518518518519,0.9814814814814815,
80,0.2,2,10,S3_TOPO,0.9638242894056848,135239,2,0.9431524547803618,0.9638242894056848,
80,0.2,2,20,S1_MIT,0.8917525773195877,196435,2,0.8487972508591065,0.8917525773195877,
80,0.2,2,20,S2_UCG,0.9837962962962963,174824,2,0.9768518518518519,0.9837962962962963,
80,0.2,2,20,S3_TOPO,0.9689922480620154,150241,2,0.9431524547803618,0.9689922480620154,
80,0.2,2,50,S1_MIT,0.9226804123711341,223325,2,0.8487972508591065,0.9226804123711341,
80,0.2,2,50,S2_UCG,0.9837962962962963,226588,2,0.9768518518518519,0.9837962962962963,
80,0.2,2,50,S3_TOPO,0.9767441860465116,175451,2,0.9431524547803618,0.9767441860465116,
80,0.2,3,5,S1_MIT,0.8934707903780069,168612,3,0.8487972508591065,0.8694158075601375,0.8934707903780069
80,0.2,3,5,S2_UCG,0.9814814814814815,151720,3,0.9768518518518519,0.9814814814814815,0.9814814814814815
80,0.2,3,5,S3_TOPO,0.9560723514211886,134542,3,0.9431524547803618,0.9534883720930233,0.9560723514211886
80,0.2,3,10,S1_MIT,0.9243986254295533,189167,3,0.8487972508591065,0.8883161512027491,0.9243986254295533
80,0.2,3,10,S2_UCG,0.9814814814814815,174122,3,0.9768518518518519,0.9814814814814815,0.9814814814814815
80,0.2,3,10,S3_TOPO,0.9638242894056848,148972,3,0.9431524547803618,0.9638242894056848,0.9638242894056848
80,0.2,3,20,S1_MIT,0.9450171821305842,219440,3,0.8487972508591065,0.8917525773195877,0.9450171821305842
80,0.2,3,20,S2_UCG,0.9861111111111112,203385,3,0.9768518518518519,0.9837962962962963,0.9861111111111112
80,0.2,3,20,S3_TOPO,0.9689922480620154,177592,3,0.9431524547803618,0.9689922480620154,0.9689922480620154
80,0.2,3,50,S1_MIT,0.9707903780068728,247962,3,0.8487972508591065,0.9226804123711341,0.9707903780068728
80,0.2,3,50,S2_UCG,0.9837962962962963,248718,3,0.9768518518518519,0.9837962962962963,0.9837962962962963
80,0.2,3,50,S3_TOPO,0.979328165374677,209467,3,0.9431524547803618,0.9767441860465116,0.979328165374677
90,0.01,1,5,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.01,1,5,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.01,1,5,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.01,1,10,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.01,1,10,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.01,1,10,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.01,1,20,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.01,1,20,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.01,1,20,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.01,1,50,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.01,1,50,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.01,1,50,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.01,2,5,S1_MIT,0.8900343642611683,163071,2,0.872852233676976,0.8900343642611683,
90,0.01,2,5,S2_UCG,0.9814814814814815,128263,2,0.9814814814814815,0.9814814814814815,
90,0.01,2,5,S3_TOPO,0.9638242894056848,126444,2,0.9483204134366925,0.9638242894056848,
90,0.01,2,10,S1_MIT,0.8969072164948454,175626,2,0.872852233676976,0.8969072164948454,
90,0.01,2,10,S2_UCG,0.9814814814814815,151228,2,0.9814814814814815,0.9814814814814815,
90,0.01,2,10,S3_TOPO,0.9689922480620154,137788,2,0.9483204134366925,0.9689922480620154,
90,0.01,2,20,S1_MIT,0.9037800687285223,193720,2,0.872852233676976,0.9037800687285223,
90,0.01,2,20,S2_UCG,0.9861111111111112,175179,2,0.9814814814814815,0.9861111111111112,
90,0.01,2,20,S3_TOPO,0.9741602067183462,155827,2,0.9483204134366925,0.9741602067183462,
90,0.01,2,50,S1_MIT,0.9450171821305842,228656,2,0.872852233676976,0.9450171821305842,
90,0.01,2,50,S2_UCG,0.9884259259259259,220549,2,0.9814814814814815,0.9884259259259259,
90,0.01,2,50,S3_TOPO,0.979328165374677,180712,2,0.9483204134366925,0.979328165374677,
90,0.01,3,5,S1_MIT,0.915807560137457,177832,3,0.872852233676976,0.8900343642611683,0.915807560137457
90,0.01,3,5,S2_UCG,0.9814814814814815,150190,3,0.9814814814814815,0.9814814814814815,0.9814814814814815
90,0.01,3,5,S3_TOPO,0.9664082687338501,139228,3,0.9483204134366925,0.9638242894056848,0.9664082687338501
90,0.01,3,10,S1_MIT,0.929553264604811,192620,3,0.872852233676976,0.8969072164948454,0.929553264604811
90,0.01,3,10,S2_UCG,0.9884259259259259,171699,3,0.9814814814814815,0.9814814814814815,0.9884259259259259
90,0.01,3,10,S3_TOPO,0.9689922480620154,151777,3,0.9483204134366925,0.9689922480620154,0.9689922480620154
90,0.01,3,20,S1_MIT,0.9604810996563574,209382,3,0.872852233676976,0.9037800687285223,0.9604810996563574
90,0.01,3,20,S2_UCG,0.9907407407407407,196685,3,0.9814814814814815,0.9861111111111112,0.9907407407407407
90,0.01,3,20,S3_TOPO,0.9741602067183462,179129,3,0.9483204134366925,0.9741602067183462,0.9741602067183462
90,0.01,3,50,S1_MIT,0.9742268041237113,248196,3,0.872852233676976,0.9450171821305842,0.9742268041237113
90,0.01,3,50,S2_UCG,0.9884259259259259,245505,3,0.9814814814814815,0.9884259259259259,0.9884259259259259
90,0.01,3,50,S3_TOPO,0.9844961240310077,210524,3,0.9483204134366925,0.979328165374677,0.9844961240310077
90,0.02,1,5,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.02,1,5,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.02,1,5,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.02,1,10,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.02,1,10,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.02,1,10,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.02,1,20,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.02,1,20,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.02,1,20,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.02,1,50,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.02,1,50,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.02,1,50,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.02,2,5,S1_MIT,0.8900343642611683,163071,2,0.872852233676976,0.8900343642611683,
90,0.02,2,5,S2_UCG,0.9814814814814815,128263,2,0.9814814814814815,0.9814814814814815,
90,0.02,2,5,S3_TOPO,0.9638242894056848,126444,2,0.9483204134366925,0.9638242894056848,
90,0.02,2,10,S1_MIT,0.8969072164948454,175626,2,0.872852233676976,0.8969072164948454,
90,0.02,2,10,S2_UCG,0.9814814814814815,151228,2,0.9814814814814815,0.9814814814814815,
90,0.02,2,10,S3_TOPO,0.9689922480620154,137788,2,0.9483204134366925,0.9689922480620154,
90,0.02,2,20,S1_MIT,0.9037800687285223,193720,2,0.872852233676976,0.9037800687285223,
90,0.02,2,20,S2_UCG,0.9861111111111112,175179,2,0.9814814814814815,0.9861111111111112,
90,0.02,2,20,S3_TOPO,0.9741602067183462,155827,2,0.9483204134366925,0.9741602067183462,
90,0.02,2,50,S1_MIT,0.9450171821305842,228656,2,0.872852233676976,0.9450171821305842,
90,0.02,2,50,S2_UCG,0.9884259259259259,220549,2,0.9814814814814815,0.9884259259259259,
90,0.02,2,50,S3_TOPO,0.979328165374677,180712,2,0.9483204134366925,0.979328165374677,
90,0.02,3,5,S1_MIT,0.915807560137457,177832,3,0.872852233676976,0.8900343642611683,0.915807560137457
90,0.02,3,5,S2_UCG,0.9814814814814815,150190,3,0.9814814814814815,0.9814814814814815,0.9814814814814815
90,0.02,3,5,S3_TOPO,0.9664082687338501,139228,3,0.9483204134366925,0.9638242894056848,0.9664082687338501
90,0.02,3,10,S1_MIT,0.929553264604811,192620,3,0.872852233676976,0.8969072164948454,0.929553264604811
90,0.02,3,10,S2_UCG,0.9884259259259259,171699,3,0.9814814814814815,0.9814814814814815,0.9884259259259259
90,0.02,3,10,S3_TOPO,0.9689922480620154,151777,3,0.9483204134366925,0.9689922480620154,0.9689922480620154
90,0.02,3,20,S1_MIT,0.9604810996563574,209382,3,0.872852233676976,0.9037800687285223,0.9604810996563574
90,0.02,3,20,S2_UCG,0.9907407407407407,196685,3,0.9814814814814815,0.9861111111111112,0.9907407407407407
90,0.02,3,20,S3_TOPO,0.9741602067183462,179129,3,0.9483204134366925,0.9741602067183462,0.9741602067183462
90,0.02,3,50,S1_MIT,0.9742268041237113,248196,3,0.872852233676976,0.9450171821305842,0.9742268041237113
90,0.02,3,50,S2_UCG,0.9884259259259259,245505,3,0.9814814814814815,0.9884259259259259,0.9884259259259259
90,0.02,3,50,S3_TOPO,0.9844961240310077,210524,3,0.9483204134366925,0.979328165374677,0.9844961240310077
90,0.05,1,5,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.05,1,5,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.05,1,5,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.05,1,10,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.05,1,10,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.05,1,10,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.05,1,20,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.05,1,20,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.05,1,20,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.05,1,50,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.05,1,50,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.05,1,50,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.05,2,5,S1_MIT,0.8900343642611683,163071,2,0.872852233676976,0.8900343642611683,
90,0.05,2,5,S2_UCG,0.9814814814814815,128263,2,0.9814814814814815,0.9814814814814815,
90,0.05,2,5,S3_TOPO,0.9638242894056848,126444,2,0.9483204134366925,0.9638242894056848,
90,0.05,2,10,S1_MIT,0.8969072164948454,175626,2,0.872852233676976,0.8969072164948454,
90,0.05,2,10,S2_UCG,0.9814814814814815,151228,2,0.9814814814814815,0.9814814814814815,
90,0.05,2,10,S3_TOPO,0.9689922480620154,137788,2,0.9483204134366925,0.9689922480620154,
90,0.05,2,20,S1_MIT,0.9037800687285223,193720,2,0.872852233676976,0.9037800687285223,
90,0.05,2,20,S2_UCG,0.9861111111111112,175179,2,0.9814814814814815,0.9861111111111112,
90,0.05,2,20,S3_TOPO,0.9741602067183462,155827,2,0.9483204134366925,0.9741602067183462,
90,0.05,2,50,S1_MIT,0.9450171821305842,228656,2,0.872852233676976,0.9450171821305842,
90,0.05,2,50,S2_UCG,0.9884259259259259,220549,2,0.9814814814814815,0.9884259259259259,
90,0.05,2,50,S3_TOPO,0.979328165374677,180712,2,0.9483204134366925,0.979328165374677,
90,0.05,3,5,S1_MIT,0.915807560137457,177832,3,0.872852233676976,0.8900343642611683,0.915807560137457
90,0.05,3,5,S2_UCG,0.9814814814814815,150190,3,0.9814814814814815,0.9814814814814815,0.9814814814814815
90,0.05,3,5,S3_TOPO,0.9664082687338501,139228,3,0.9483204134366925,0.9638242894056848,0.9664082687338501
90,0.05,3,10,S1_MIT,0.929553264604811,192620,3,0.872852233676976,0.8969072164948454,0.929553264604811
90,0.05,3,10,S2_UCG,0.9884259259259259,171699,3,0.9814814814814815,0.9814814814814815,0.9884259259259259
90,0.05,3,10,S3_TOPO,0.9689922480620154,151777,3,0.9483204134366925,0.9689922480620154,0.9689922480620154
90,0.05,3,20,S1_MIT,0.9604810996563574,209382,3,0.872852233676976,0.9037800687285223,0.9604810996563574
90,0.05,3,20,S2_UCG,0.9907407407407407,196685,3,0.9814814814814815,0.9861111111111112,0.9907407407407407
90,0.05,3,20,S3_TOPO,0.9741602067183462,179129,3,0.9483204134366925,0.9741602067183462,0.9741602067183462
90,0.05,3,50,S1_MIT,0.9742268041237113,248196,3,0.872852233676976,0.9450171821305842,0.9742268041237113
90,0.05,3,50,S2_UCG,0.9884259259259259,245505,3,0.9814814814814815,0.9884259259259259,0.9884259259259259
90,0.05,3,50,S3_TOPO,0.9844961240310077,210524,3,0.9483204134366925,0.979328165374677,0.9844961240310077
90,0.1,1,5,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.1,1,5,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.1,1,5,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.1,1,10,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.1,1,10,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.1,1,10,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.1,1,20,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.1,1,20,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.1,1,20,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.1,1,50,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.1,1,50,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.1,1,50,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.1,2,5,S1_MIT,0.8900343642611683,163071,2,0.872852233676976,0.8900343642611683,
90,0.1,2,5,S2_UCG,0.9814814814814815,128263,2,0.9814814814814815,0.9814814814814815,
90,0.1,2,5,S3_TOPO,0.9638242894056848,126444,2,0.9483204134366925,0.9638242894056848,
90,0.1,2,10,S1_MIT,0.8969072164948454,175626,2,0.872852233676976,0.8969072164948454,
90,0.1,2,10,S2_UCG,0.9814814814814815,151228,2,0.9814814814814815,0.9814814814814815,
90,0.1,2,10,S3_TOPO,0.9689922480620154,137788,2,0.9483204134366925,0.9689922480620154,
90,0.1,2,20,S1_MIT,0.9037800687285223,193720,2,0.872852233676976,0.9037800687285223,
90,0.1,2,20,S2_UCG,0.9861111111111112,175179,2,0.9814814814814815,0.9861111111111112,
90,0.1,2,20,S3_TOPO,0.9741602067183462,155827,2,0.9483204134366925,0.9741602067183462,
90,0.1,2,50,S1_MIT,0.9450171821305842,228656,2,0.872852233676976,0.9450171821305842,
90,0.1,2,50,S2_UCG,0.9884259259259259,220549,2,0.9814814814814815,0.9884259259259259,
90,0.1,2,50,S3_TOPO,0.979328165374677,180712,2,0.9483204134366925,0.979328165374677,
90,0.1,3,5,S1_MIT,0.915807560137457,177832,3,0.872852233676976,0.8900343642611683,0.915807560137457
90,0.1,3,5,S2_UCG,0.9814814814814815,150190,3,0.9814814814814815,0.9814814814814815,0.9814814814814815
90,0.1,3,5,S3_TOPO,0.9664082687338501,139228,3,0.9483204134366925,0.9638242894056848,0.9664082687338501
90,0.1,3,10,S1_MIT,0.929553264604811,192620,3,0.872852233676976,0.8969072164948454,0.929553264604811
90,0.1,3,10,S2_UCG,0.9884259259259259,171699,3,0.9814814814814815,0.9814814814814815,0.9884259259259259
90,0.1,3,10,S3_TOPO,0.9689922480620154,151777,3,0.9483204134366925,0.9689922480620154,0.9689922480620154
90,0.1,3,20,S1_MIT,0.9604810996563574,209382,3,0.872852233676976,0.9037800687285223,0.9604810996563574
90,0.1,3,20,S2_UCG,0.9907407407407407,196685,3,0.9814814814814815,0.9861111111111112,0.9907407407407407
90,0.1,3,20,S3_TOPO,0.9741602067183462,179129,3,0.9483204134366925,0.9741602067183462,0.9741602067183462
90,0.1,3,50,S1_MIT,0.9742268041237113,248196,3,0.872852233676976,0.9450171821305842,0.9742268041237113
90,0.1,3,50,S2_UCG,0.9884259259259259,245505,3,0.9814814814814815,0.9884259259259259,0.9884259259259259
90,0.1,3,50,S3_TOPO,0.9844961240310077,210524,3,0.9483204134366925,0.979328165374677,0.9844961240310077
90,0.2,1,5,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.2,1,5,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.2,1,5,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.2,1,10,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.2,1,10,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.2,1,10,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.2,1,20,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.2,1,20,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.2,1,20,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.2,1,50,S1_MIT,0.872852233676976,128435,1,0.872852233676976,,
90,0.2,1,50,S2_UCG,0.9814814814814815,107706,1,0.9814814814814815,,
90,0.2,1,50,S3_TOPO,0.9483204134366925,92336,1,0.9483204134366925,,
90,0.2,2,5,S1_MIT,0.8900343642611683,163071,2,0.872852233676976,0.8900343642611683,
90,0.2,2,5,S2_UCG,0.9814814814814815,128263,2,0.9814814814814815,0.9814814814814815,
90,0.2,2,5,S3_TOPO,0.9638242894056848,126444,2,0.9483204134366925,0.9638242894056848,
90,0.2,2,10,S1_MIT,0.8969072164948454,175626,2,0.872852233676976,0.8969072164948454,
90,0.2,2,10,S2_UCG,0.9814814814814815,151228,2,0.9814814814814815,0.9814814814814815,
90,0.2,2,10,S3_TOPO,0.9689922480620154,137788,2,0.9483204134366925,0.9689922480620154,
90,0.2,2,20,S1_MIT,0.9037800687285223,193720,2,0.872852233676976,0.9037800687285223,
90,0.2,2,20,S2_UCG,0.9861111111111112,175179,2,0.9814814814814815,0.9861111111111112,
90,0.2,2,20,S3_TOPO,0.9741602067183462,155827,2,0.9483204134366925,0.9741602067183462,
90,0.2,2,50,S1_MIT,0.9450171821305842,228656,2,0.872852233676976,0.9450171821305842,
90,0.2,2,50,S2_UCG,0.9884259259259259,220549,2,0.9814814814814815,0.9884259259259259,
90,0.2,2,50,S3_TOPO,0.979328165374677,180712,2,0.9483204134366925,0.979328165374677,
90,0.2,3,5,S1_MIT,0.915807560137457,177832,3,0.872852233676976,0.8900343642611683,0.915807560137457
90,0.2,3,5,S2_UCG,0.9814814814814815,150190,3,0.9814814814814815,0.9814814814814815,0.9814814814814815
90,0.2,3,5,S3_TOPO,0.9664082687338501,139228,3,0.9483204134366925,0.9638242894056848,0.9664082687338501
90,0.2,3,10,S1_MIT,0.929553264604811,192620,3,0.872852233676976,0.8969072164948454,0.929553264604811
90,0.2,3,10,S2_UCG,0.9884259259259259,171699,3,0.9814814814814815,0.9814814814814815,0.9884259259259259
90,0.2,3,10,S3_TOPO,0.9689922480620154,151777,3,0.9483204134366925,0.9689922480620154,0.9689922480620154
90,0.2,3,20,S1_MIT,0.9604810996563574,209382,3,0.872852233676976,0.9037800687285223,0.9604810996563574
90,0.2,3,20,S2_UCG,0.9907407407407407,196685,3,0.9814814814814815,0.9861111111111112,0.9907407407407407
90,0.2,3,20,S3_TOPO,0.9741602067183462,179129,3,0.9483204134366925,0.9741602067183462,0.9741602067183462
90,0.2,3,50,S1_MIT,0.9742268041237113,248196,3,0.872852233676976,0.9450171821305842,0.9742268041237113
90,0.2,3,50,S2_UCG,0.9884259259259259,245505,3,0.9814814814814815,0.9884259259259259,0.9884259259259259
90,0.2,3,50,S3_TOPO,0.9844961240310077,210524,3,0.9483204134366925,0.979328165374677,0.9844961240310077
95,0.01,1,5,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.01,1,5,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.01,1,5,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.01,1,10,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.01,1,10,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.01,1,10,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.01,1,20,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.01,1,20,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.01,1,20,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.01,1,50,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.01,1,50,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.01,1,50,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.01,2,5,S1_MIT,0.8969072164948454,169624,2,0.8797250859106529,0.8969072164948454,
95,0.01,2,5,S2_UCG,0.9861111111111112,134056,2,0.9861111111111112,0.9861111111111112,
95,0.01,2,5,S3_TOPO,0.9638242894056848,130257,2,0.9483204134366925,0.9638242894056848,
95,0.01,2,10,S1_MIT,0.8986254295532646,181954,2,0.8797250859106529,0.8986254295532646,
95,0.01,2,10,S2_UCG,0.9861111111111112,157430,2,0.9861111111111112,0.9861111111111112,
95,0.01,2,10,S3_TOPO,0.9715762273901809,142066,2,0.9483204134366925,0.9715762273901809,
95,0.01,2,20,S1_MIT,0.9037800687285223,199922,2,0.8797250859106529,0.9037800687285223,
95,0.01,2,20,S2_UCG,0.9884259259259259,181449,2,0.9861111111111112,0.9884259259259259,
95,0.01,2,20,S3_TOPO,0.9741602067183462,160449,2,0.9483204134366925,0.9741602067183462,
95,0.01,2,50,S1_MIT,0.9518900343642611,235235,2,0.8797250859106529,0.9518900343642611,
95,0.01,2,50,S2_UCG,0.9907407407407407,225989,2,0.9861111111111112,0.9907407407407407,
95,0.01,2,50,S3_TOPO,0.979328165374677,184963,2,0.9483204134366925,0.979328165374677,
95,0.01,3,5,S1_MIT,0.9278350515463918,184410,3,0.8797250859106529,0.8969072164948454,0.9278350515463918
95,0.01,3,5,S2_UCG,0.9861111111111112,156618,3,0.9861111111111112,0.9861111111111112,0.9861111111111112
95,0.01,3,5,S3_TOPO,0.9638242894056848,142547,3,0.9483204134366925,0.9638242894056848,0.9638242894056848
95,0.01,3,10,S1_MIT,0.9261168384879725,198719,3,0.8797250859106529,0.8986254295532646,0.9261168384879725
95,0.01,3,10,S2_UCG,0.9884259259259259,177128,3,0.9861111111111112,0.9861111111111112,0.9884259259259259
95,0.01,3,10,S3_TOPO,0.9715762273901809,156221,3,0.9483204134366925,0.9715762273901809,0.9715762273901809
95,0.01,3,20,S1_MIT,0.9639175257731959,216453,3,0.8797250859106529,0.9037800687285223,0.9639175257731959
95,0.01,3,20,S2_UCG,0.9930555555555556,201646,3,0.9861111111111112,0.9884259259259259,0.9930555555555556
95,0.01,3,20,S3_TOPO,0.9741602067183462,182404,3,0.9483204134366925,0.9741602067183462,0.9741602067183462
95,0.01,3,50,S1_MIT,0.9725085910652921,253793,3,0.8797250859106529,0.9518900343642611,0.9725085910652921
95,0.01,3,50,S2_UCG,0.9930555555555556,250718,3,0.9861111111111112,0.9907407407407407,0.9930555555555556
95,0.01,3,50,S3_TOPO,0.9844961240310077,212929,3,0.9483204134366925,0.979328165374677,0.9844961240310077
95,0.02,1,5,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.02,1,5,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.02,1,5,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.02,1,10,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.02,1,10,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.02,1,10,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.02,1,20,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.02,1,20,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
